work_year,experience_level_encoded,company_size_encoded,remote_ratio,job_Data_Engineer,job_Data_Scientist,job_ML_AI_Engineer,job_Manager_Lead,job_Other,salary_in_usd
2025,2,1,0,1,0,0,0,0,154900
2024,2,1,0,1,0,0,0,0,154100
2022,2,1,0,0,1,0,0,0,144000
2024,2,1,0,0,0,0,0,0,275000
2024,2,1,0,1,0,0,0,0,190000
2024,1,1,0,0,0,0,1,0,310000
2023,0,1,0,0,1,0,0,0,75753
2024,0,1,0,1,0,0,0,0,46340
2025,2,1,0,0,1,0,0,0,84000
2022,2,1,100,0,0,0,1,0,109280
2024,1,1,100,0,0,0,0,1,104000
2024,2,1,0,0,0,0,1,0,222000
2024,0,1,0,0,0,0,0,0,60400
2024,2,1,0,0,0,0,1,0,72150
2024,1,1,0,0,1,0,0,0,132500
2024,1,1,0,1,0,0,0,0,312200
2025,0,1,0,0,0,0,0,0,62458
2024,2,1,0,1,0,0,0,0,72500
2024,2,1,100,1,0,0,0,0,225000
2023,2,1,0,0,1,0,0,0,190000
2024,2,1,0,0,0,0,1,0,179655
2024,2,1,0,0,1,0,0,0,96900
2025,2,1,100,1,0,0,0,0,66380
2023,2,1,0,0,0,0,0,1,110000
2025,2,1,0,1,0,0,0,0,167000
2024,1,1,0,0,0,0,1,0,172931
2025,1,1,0,0,1,0,0,0,300000
2025,2,1,0,1,0,0,0,0,96350
2025,2,1,0,0,0,0,0,1,60000
2023,2,1,100,1,0,0,0,0,156400
2022,2,1,100,1,0,0,0,0,148800
2025,2,1,100,1,0,0,0,0,160000
2023,1,0,100,1,0,0,0,0,70179
2024,1,1,0,0,0,0,0,0,84000
2022,1,1,100,0,1,0,0,0,85000
2025,1,1,0,1,0,0,0,0,117500
2025,2,1,100,1,0,0,0,0,150000
2025,1,1,100,0,0,0,0,1,145537
2025,3,1,0,1,0,0,0,0,201400
2024,1,1,0,0,1,0,0,0,135400
2024,2,1,0,1,0,0,0,0,89600
2024,1,1,0,0,0,0,0,0,120200
2024,1,1,100,0,0,0,0,0,111000
2025,1,1,100,1,0,0,0,0,113071
2025,0,1,0,0,0,0,0,0,42481
2024,2,1,0,1,0,0,0,0,138000
2024,2,1,0,1,0,0,0,0,140000
2024,0,1,100,0,0,0,0,0,87768
2024,1,1,100,1,0,0,0,0,124900
2023,2,1,0,1,0,0,0,0,230300
2025,2,1,100,1,0,0,0,0,243600
2025,1,1,0,0,0,0,1,0,305000
2025,0,1,0,0,0,0,0,0,137847
2024,2,1,0,0,0,0,0,0,119200
2024,2,1,0,0,0,0,0,0,93750
2025,0,1,0,0,0,0,0,0,80000
2025,1,1,0,0,0,0,0,1,176600
2024,2,1,0,0,0,0,0,1,163700
2024,1,1,0,1,0,0,0,0,169000
2025,2,1,0,1,0,0,0,0,168400
2025,3,1,0,0,0,0,1,0,344000
2024,1,1,100,0,0,0,0,1,92118
2024,0,1,0,1,0,0,0,0,143100
2025,1,1,0,1,0,0,0,0,228000
2024,2,1,0,1,0,0,0,0,206690
2024,0,1,0,1,0,0,0,0,76560
2024,1,1,0,0,1,0,0,0,161000
2023,2,1,0,0,1,0,0,0,150000
2025,2,1,0,1,0,0,0,0,37894
2024,2,1,0,0,1,0,0,0,230000
2024,2,1,0,1,0,0,0,0,105100
2024,1,1,0,0,1,0,0,0,203350
2024,2,1,100,1,0,0,0,0,130000
2025,0,1,0,0,0,0,0,0,61892
2024,2,1,0,1,0,0,0,0,190000
2025,2,1,0,0,0,0,0,0,107000
2024,0,1,0,0,1,0,0,0,250000
2025,2,1,0,1,0,0,0,0,277000
2023,2,1,0,0,0,0,0,0,198200
2023,0,1,0,0,0,0,0,0,86000
2025,2,1,0,1,0,0,0,0,175000
2025,2,1,0,0,0,0,0,0,202000
2023,2,2,100,0,0,0,0,0,18381
2023,2,1,0,1,0,0,0,0,142400
2024,0,1,0,0,0,0,0,0,50400
2025,2,1,0,1,0,0,0,0,180000
2025,2,1,0,1,0,0,0,0,137700
2024,0,1,0,0,0,0,0,0,76230
2024,0,1,0,1,0,0,0,0,110000
2024,1,1,0,0,1,0,0,0,147500
2024,2,1,0,1,0,0,0,0,188100
2024,2,1,100,1,0,0,0,0,237000
2024,1,1,0,0,0,0,0,0,91000
2025,0,1,0,0,0,0,0,0,63600
2024,1,1,0,0,1,0,0,0,87822
2023,1,1,100,0,1,0,0,0,118800
2025,0,1,0,0,0,0,0,0,56500
2024,2,2,0,1,0,0,0,0,261500
2025,2,1,100,0,0,0,0,0,202500
2024,2,1,0,1,0,0,0,0,157100
2024,2,1,0,1,0,0,0,0,126000
2024,1,1,0,0,1,0,0,0,93200
2025,2,1,0,1,0,0,0,0,170500
2024,2,1,0,1,0,0,0,0,149552
2025,2,1,0,1,0,0,0,0,186200
2025,0,1,0,0,0,0,0,0,147046
2022,1,2,50,0,0,0,0,0,45050
2025,0,1,0,0,0,0,0,0,137500
2025,2,1,0,0,0,0,0,1,198000
2023,2,1,0,0,1,0,0,0,118900
2023,2,1,0,0,1,0,0,0,185900
2025,1,1,0,1,0,0,0,0,75816
2024,2,1,0,0,0,0,0,1,157875
2023,1,1,0,0,1,0,0,0,183310
2024,2,1,0,0,0,0,1,0,303000
2024,1,1,0,1,0,0,0,0,127300
2024,1,1,0,0,1,0,0,0,235000
2025,3,1,0,1,0,0,0,0,186250
2025,2,1,100,1,0,0,0,0,240000
2024,2,1,0,1,0,0,0,0,254000
2024,1,1,100,0,0,0,0,1,91800
2024,2,1,0,0,1,0,0,0,92500
2023,2,1,0,0,1,0,0,0,230000
2025,1,1,0,0,0,0,1,0,98400
2025,1,1,0,0,0,0,0,0,81000
2024,1,1,100,0,0,0,0,1,120000
2025,1,1,0,0,1,0,0,0,65551
2025,1,1,0,1,0,0,0,0,159600
2024,0,1,0,0,0,0,0,0,66900
2024,2,1,100,1,0,0,0,0,153000
2024,1,1,0,0,0,0,1,0,108150
2025,2,1,100,0,0,0,1,0,170900
2023,3,1,100,1,0,0,0,0,210600
2024,1,1,0,0,1,0,0,0,248920
2023,1,1,0,0,0,0,0,1,70800
2024,1,1,100,1,0,0,0,0,130000
2024,2,1,0,1,0,0,0,0,173000
2024,1,1,0,0,0,0,1,0,104494
2024,2,1,100,0,0,0,1,0,165000
2024,1,1,0,0,1,0,0,0,127300
2025,2,1,0,0,0,0,1,0,137600
2024,2,1,0,0,1,0,0,0,177500
2024,1,1,100,1,0,0,0,0,70000
2024,2,1,0,0,1,0,0,0,135733
2024,1,1,0,0,1,0,0,0,93300
2025,2,1,0,0,0,0,1,0,471500
2025,0,1,0,0,0,0,0,0,101000
2024,2,1,100,1,0,0,0,0,201700
2025,2,1,100,0,0,0,0,1,280300
2024,1,1,0,0,0,0,0,1,70618
2024,1,1,0,0,1,0,0,0,136850
2025,1,1,100,0,0,0,1,0,240000
2024,2,1,0,1,0,0,0,0,283400
2025,1,1,0,1,0,0,0,0,74880
2025,1,1,0,1,0,0,0,0,105000
2024,2,1,100,1,0,0,0,0,251000
2024,1,1,0,0,0,0,0,1,93000
2023,2,1,0,1,0,0,0,0,145000
2024,2,1,0,0,1,0,0,0,160000
2024,0,1,0,0,1,0,0,0,211900
2024,2,1,0,1,0,0,0,0,55200
2025,2,1,0,0,0,0,0,0,230400
2024,0,1,0,1,0,0,0,0,215197
2024,0,1,0,1,0,0,0,0,150000
2024,0,1,0,1,0,0,0,0,64952
2025,2,1,0,1,0,0,0,0,172000
2025,2,1,0,1,0,0,0,0,203183
2023,0,1,0,0,0,0,0,0,54000
2025,2,1,0,1,0,0,0,0,287500
2025,2,1,0,1,0,0,0,0,132300
2025,2,1,0,1,0,0,0,0,118000
2025,2,1,0,0,0,0,1,0,201825
2025,2,1,0,1,0,0,0,0,140000
2024,2,1,0,0,1,0,0,0,110000
2024,2,1,100,1,0,0,0,0,210000
2025,2,1,0,1,0,0,0,0,283500
2023,2,1,100,1,0,0,0,0,273400
2024,1,1,100,0,1,0,0,0,150000
2025,2,1,0,0,1,0,0,0,144000
2024,1,1,0,0,0,0,0,1,106000
2024,1,1,0,1,0,0,0,0,107100
2024,0,1,0,0,0,0,0,0,105232
2024,1,1,100,0,1,0,0,0,120000
2025,1,1,0,0,0,0,0,0,56962
2023,2,1,0,1,0,0,0,0,120000
2025,3,1,0,1,0,0,0,0,273000
2024,2,1,0,0,0,0,1,0,139300
2023,2,1,0,1,0,0,0,0,38868
2025,2,1,0,1,0,0,0,0,272000
2024,1,1,0,1,0,0,0,0,109250
2024,2,1,100,0,0,0,0,1,135649
2024,2,1,0,0,0,0,0,1,223200
2025,1,1,0,0,0,0,1,0,158400
2024,3,1,0,0,1,0,0,0,313600
2024,2,1,0,0,0,0,1,0,378700
2024,2,1,100,0,0,0,1,0,150000
2024,1,1,0,1,0,0,0,0,70000
2022,2,1,0,1,0,0,0,0,213000
2021,2,0,100,0,1,0,0,0,50000
2024,1,1,0,0,0,0,0,1,109400
2024,2,1,0,1,0,0,0,0,136190
2025,2,1,100,1,0,0,0,0,190300
2024,2,1,100,0,1,0,0,0,125000
2025,2,1,100,0,0,0,0,0,167700
2025,2,1,0,0,0,0,0,1,135700
2024,2,1,0,0,1,0,0,0,122200
2023,2,1,0,0,1,0,0,0,278700
2023,2,1,100,0,0,0,0,1,140000
2024,2,1,0,1,0,0,0,0,259000
2024,2,1,0,1,0,0,0,0,233582
2023,0,1,100,0,0,0,0,0,92000
2024,1,1,0,0,0,0,0,0,86940
2024,0,1,0,0,0,0,0,0,63400
2024,2,1,100,1,0,0,0,0,85788
2024,2,1,0,0,1,0,0,0,203350
2024,2,1,100,0,0,0,0,1,108000
2024,1,1,0,0,0,0,0,1,125500
2025,2,1,0,0,0,0,0,1,224000
2024,0,1,0,0,0,0,0,0,144300
2024,1,1,0,0,0,0,1,0,145215
2025,2,1,0,0,0,0,0,0,107453
2025,1,1,0,0,0,0,0,1,198200
2025,2,1,0,0,0,1,0,0,130000
2024,2,1,0,0,0,0,1,0,136900
2022,0,2,0,1,0,0,0,0,83000
2024,2,1,0,0,1,0,0,0,314100
2024,1,1,0,1,0,0,0,0,224000
2025,0,1,100,0,0,0,0,0,60800
2025,3,1,0,0,0,0,0,1,160000
2024,2,1,0,1,0,0,0,0,159000
2024,2,1,0,0,0,0,0,0,145000
2025,2,1,0,1,0,0,0,0,214500
2025,2,1,0,0,0,0,0,0,138800
2024,0,1,0,1,0,0,0,0,55466
2024,1,1,0,1,0,0,0,0,89000
2020,0,2,100,1,0,0,0,0,54742
2024,2,1,0,1,0,0,0,0,313600
2022,2,1,0,1,0,0,0,0,132320
2024,2,1,0,1,0,0,0,0,154200
2025,2,1,0,0,1,0,0,0,143320
2025,1,1,100,1,0,0,0,0,81500
2023,2,1,100,0,0,0,0,0,80000
2024,2,1,0,0,0,0,1,0,294000
2024,2,1,0,0,1,0,0,0,222775
2025,2,1,100,0,0,0,0,0,146000
2024,2,1,0,1,0,0,0,0,164492
2024,2,1,100,1,0,0,0,0,247500
2025,2,1,0,0,0,0,0,1,110000
2025,3,1,0,1,0,0,0,0,140000
2024,2,1,0,0,1,0,0,0,149700
2025,1,1,0,0,0,0,0,1,72000
2025,2,1,0,0,1,0,0,0,134683
2025,2,2,100,0,0,0,0,0,84000
2024,1,1,100,1,0,0,0,0,143800
2023,2,1,0,0,0,0,0,0,80000
2024,2,1,0,1,0,0,0,0,115000
2025,1,1,0,0,0,0,1,0,138600
2023,2,1,100,0,1,0,0,0,218000
2025,0,1,0,0,0,0,0,0,74000
2024,0,1,0,0,1,0,0,0,58200
2025,1,1,0,1,0,0,0,0,60400
2024,2,1,0,0,0,0,0,0,187800
2024,2,1,0,1,0,0,0,0,167000
2025,1,1,0,0,0,0,0,1,78750
2024,2,1,100,0,0,0,1,0,292080
2024,2,1,0,1,0,0,0,0,212160
2024,0,1,0,1,0,0,0,0,81680
2025,2,1,0,0,0,0,1,0,243000
2024,0,1,0,0,1,0,0,0,81075
2025,1,1,0,0,1,0,0,0,109496
2025,2,1,0,1,0,0,0,0,100625
2024,2,1,0,0,1,0,0,0,92307
2024,1,1,0,1,0,0,0,0,137000
2025,3,1,100,1,0,0,0,0,248000
2024,2,1,0,1,0,0,0,0,119574
2024,2,1,0,0,0,0,0,1,165000
2025,2,1,100,0,0,0,0,1,72800
2025,2,1,0,0,0,0,1,0,210000
2024,2,1,0,1,0,0,0,0,180000
2024,0,1,0,0,0,0,0,1,35776
2024,2,1,100,1,0,0,0,0,191100
2024,2,1,0,1,0,0,0,0,117200
2025,1,1,0,1,0,0,0,0,37974
2024,2,1,0,0,0,0,1,0,278000
2024,2,1,0,0,0,0,0,0,162528
2024,2,1,100,1,0,0,0,0,92500
2025,1,1,0,0,0,0,0,0,73000
2022,1,1,0,1,0,0,0,0,91118
2025,2,1,0,0,0,0,0,1,115000
2025,0,1,100,0,0,0,0,0,56000
2025,2,2,0,1,0,0,0,0,118200
2024,2,1,0,0,0,0,0,1,96800
2025,0,1,0,0,0,0,0,0,87500
2024,1,1,0,1,0,0,0,0,180000
2024,2,1,0,1,0,0,0,0,210100
2025,2,1,0,1,0,0,0,0,95200
2024,2,1,0,0,0,0,0,1,93700
2024,2,2,0,0,1,0,0,0,240500
2024,2,1,0,0,0,0,0,1,211200
2025,1,1,0,0,1,0,0,0,59600
2024,1,1,0,0,1,0,0,0,120800
2025,1,1,0,1,0,0,0,0,140920
2024,2,1,0,1,0,0,0,0,104828
2023,2,1,0,0,1,0,0,0,272550
2024,0,1,0,0,0,0,0,0,65000
2023,1,1,0,1,0,0,0,0,125000
2024,2,1,0,1,0,0,0,0,133333
2025,0,1,100,0,0,0,0,1,113000
2025,2,1,0,0,1,0,0,0,166698
2025,0,1,0,0,0,0,0,0,132700
2024,2,1,100,1,0,0,0,0,177000
2025,2,1,0,1,0,0,0,0,149600
2025,2,1,0,0,0,0,0,0,80000
2025,1,1,0,0,0,0,0,1,153400
2025,0,1,0,0,1,0,0,0,173000
2022,2,1,100,1,0,0,0,0,192600
2025,2,1,0,1,0,0,0,0,207000
2024,1,1,0,1,0,0,0,0,122880
2024,2,1,100,0,1,0,0,0,126000
2025,2,1,0,1,0,0,0,0,212800
2022,2,1,0,1,0,0,0,0,188100
2024,0,1,0,1,0,0,0,0,84000
2024,2,1,100,1,0,0,0,0,325000
2023,2,1,100,1,0,0,0,0,135000
2024,2,1,0,1,0,0,0,0,100000
2024,1,1,100,1,0,0,0,0,113050
2025,2,1,0,0,0,0,0,0,116500
2025,1,1,0,1,0,0,0,0,86000
2023,2,1,100,0,1,0,0,0,156400
2024,2,1,0,1,0,0,0,0,231000
2024,2,1,100,1,0,0,0,0,170500
2024,3,1,0,0,0,0,1,0,150000
2024,2,1,0,0,1,0,0,0,190200
2024,1,2,0,1,0,0,0,0,83597
2025,2,1,0,0,0,0,1,0,243000
2024,1,1,100,1,0,0,0,0,84615
2024,1,1,0,0,0,0,1,0,230400
2024,0,1,0,0,0,0,0,0,86940
2024,1,1,0,0,0,0,0,1,77360
2024,2,1,0,1,0,0,0,0,178500
2024,2,1,0,0,0,0,0,1,179000
2025,1,1,0,1,0,0,0,0,78000
2022,2,1,0,0,1,0,0,0,146000
2025,0,1,0,0,0,0,0,0,114600
2025,2,1,100,1,0,0,0,0,720000
2025,2,1,0,0,1,0,0,0,158800
2024,0,1,0,0,0,0,0,0,135392
2024,2,1,100,1,0,0,0,0,167419
2024,3,1,0,1,0,0,0,0,240000
2025,0,1,0,0,0,0,0,0,60900
2024,0,1,0,1,0,0,0,0,276000
2025,1,1,0,0,0,0,0,1,141750
2024,2,1,0,0,1,0,0,0,184300
2024,2,1,0,1,0,0,0,0,158800
2023,2,1,0,1,0,0,0,0,146000
2025,2,1,100,0,1,0,0,0,178500
2024,2,1,0,0,0,0,1,0,298800
2024,1,1,0,1,0,0,0,0,126600
2024,2,1,0,1,0,0,0,0,203900
2025,0,1,0,0,1,0,0,0,43888
2025,2,1,0,0,0,0,1,0,133500
2024,2,1,0,0,0,0,1,0,265080
2025,2,1,0,0,0,0,0,1,100000
2023,1,1,0,1,0,0,0,0,40680
2023,2,1,0,0,1,0,0,0,131250
2025,2,1,0,1,0,0,0,0,139100
2024,1,1,0,0,0,0,0,1,102500
2024,3,1,0,0,0,0,0,1,160000
2024,2,1,0,1,0,0,0,0,107730
2024,0,1,0,0,1,0,0,0,110240
2025,3,1,0,1,0,0,0,0,282150
2025,2,1,0,0,0,0,0,1,90000
2024,2,1,100,1,0,0,0,0,174000
2024,1,1,100,0,0,0,1,0,92000
2022,2,2,100,0,1,0,0,0,88256
2024,2,1,0,0,0,0,0,0,220611
2025,2,1,100,0,0,0,0,0,113850
2024,3,1,0,0,0,0,1,0,66811
2024,2,1,0,0,0,0,0,0,135120
2025,2,1,0,1,0,0,0,0,226700
2024,1,1,0,1,0,0,0,0,161300
2025,2,1,100,1,0,0,0,0,115900
2024,2,1,0,1,0,0,0,0,128500
2025,2,1,0,0,0,0,0,0,143320
2024,2,1,0,0,0,0,0,0,110670
2024,2,1,100,0,0,0,1,0,145000
2023,2,1,100,0,1,0,0,0,157750
2024,2,1,0,1,0,0,0,0,86797
2024,0,1,0,0,0,0,0,0,152300
2022,2,1,0,0,1,0,0,0,249500
2024,2,1,100,1,0,0,0,0,260100
2024,1,2,0,0,0,0,0,1,117600
2024,2,1,0,0,0,0,0,1,92500
2024,2,1,100,0,1,0,0,0,127564
2024,2,1,0,0,0,0,1,0,242000
2025,2,1,0,0,0,0,0,0,108000
2024,0,1,100,0,0,0,0,0,87630
2025,2,1,0,1,0,0,0,0,135000
2023,1,1,100,1,0,0,0,0,105000
2023,1,1,0,1,0,0,0,0,150000
2024,2,1,0,0,0,0,0,0,158200
2025,0,1,0,0,0,0,0,0,57700
2024,2,1,100,1,0,0,0,0,225000
2025,2,1,100,0,0,0,1,0,105040
2025,2,1,100,1,0,0,0,0,121600
2024,1,1,100,0,1,0,0,0,101382
2025,2,1,0,1,0,0,0,0,85500
2024,0,1,100,0,0,0,0,0,85200
2023,2,1,100,1,0,0,0,0,180000
2025,2,1,100,1,0,0,0,0,303400
2025,2,1,0,1,0,0,0,0,220000
2024,2,1,0,1,0,0,0,0,339250
2024,2,1,0,1,0,0,0,0,280000
2024,2,1,0,0,1,0,0,0,153040
2022,2,1,100,0,0,0,0,0,236600
2024,0,1,0,0,0,0,0,0,112140
2024,2,1,0,0,1,0,0,0,161863
2024,1,1,0,1,0,0,0,0,180000
2024,2,1,0,1,0,0,0,0,125760
2025,2,1,0,1,0,0,0,0,133561
2025,2,1,100,0,0,0,0,0,150000
2025,1,1,0,1,0,0,0,0,220000
2024,1,1,0,1,0,0,0,0,217800
2025,1,1,100,1,0,0,0,0,250000
2024,2,1,0,0,0,0,1,0,120000
2024,2,1,0,0,0,0,1,0,122200
2024,1,1,0,1,0,0,0,0,170500
2024,2,1,0,1,0,0,0,0,266875
2024,2,1,0,0,1,0,0,0,128147
2025,1,1,0,0,0,0,1,0,119700
2025,2,1,0,0,1,0,0,0,150000
2024,1,1,100,0,0,0,1,0,177300
2024,2,1,100,0,0,0,0,1,55555
2024,0,1,0,0,0,0,0,1,60000
2024,1,1,100,0,0,0,1,0,83000
2024,1,1,0,0,0,0,0,0,99400
2023,1,1,0,0,1,0,0,0,185900
2024,2,1,0,0,0,0,1,0,230000
2025,1,1,0,1,0,0,0,0,108000
2024,2,1,0,1,0,0,0,0,126100
2023,2,1,0,1,0,0,0,0,138300
2024,1,1,0,1,0,0,0,0,51381
2024,1,1,100,1,0,0,0,0,110000
2025,2,1,0,0,0,0,1,0,139400
2024,1,1,0,0,1,0,0,0,250800
2025,2,1,0,0,0,0,0,0,141400
2024,2,1,0,0,1,0,0,0,210000
2025,2,1,0,0,1,0,0,0,141970
2025,2,1,0,0,0,0,0,1,130000
2024,2,1,0,1,0,0,0,0,122500
2025,2,1,0,0,0,0,0,1,200000
2023,2,1,100,0,0,0,0,0,138000
2025,2,1,100,1,0,0,0,0,98770
2024,1,1,100,1,0,0,0,0,280000
2024,2,1,0,0,0,0,0,1,86000
2022,2,1,100,0,0,0,0,0,155000
2025,2,1,100,0,0,0,0,0,142200
2024,1,1,0,0,0,0,0,1,149400
2024,1,1,0,1,0,0,0,0,160100
2024,2,1,100,1,0,0,0,0,91520
2024,2,1,0,0,0,0,1,0,165600
2024,2,1,0,0,0,0,1,0,85612
2025,2,1,0,0,0,0,1,0,123000
2024,1,1,100,0,1,0,0,0,210000
2023,1,1,100,1,0,0,0,0,58444
2025,0,1,100,0,0,0,0,0,70590
2024,1,1,0,0,1,0,0,0,89000
2024,1,1,0,0,1,0,0,0,204000
2024,2,1,0,0,0,0,1,0,148000
2025,2,1,0,1,0,0,0,0,250200
2025,1,1,100,0,0,0,0,1,125300
2025,1,1,0,0,0,0,0,1,74800
2025,2,1,0,1,0,0,0,0,185000
2023,1,1,0,1,0,0,0,0,151000
2025,2,1,100,1,0,0,0,0,176770
2025,2,1,100,1,0,0,0,0,244000
2023,1,1,0,1,0,0,0,0,260000
2024,2,1,0,1,0,0,0,0,160800
2024,2,1,100,1,0,0,0,0,237000
2025,0,1,0,0,0,0,0,0,74130
2024,0,1,100,0,0,0,0,0,105000
2023,1,1,100,0,0,0,1,0,160000
2025,2,1,0,1,0,0,0,0,153275
2024,2,1,100,1,0,0,0,0,267500
2024,2,1,0,1,0,0,0,0,199800
2022,2,1,100,1,0,0,0,0,148800
2025,2,1,100,1,0,0,0,0,100500
2025,1,1,0,0,0,0,0,1,138500
2024,0,1,0,1,0,0,0,0,97760
2024,2,1,0,0,0,0,1,0,130880
2024,1,2,0,1,0,0,0,0,165600
2024,2,1,0,1,0,0,0,0,277600
2025,1,1,0,1,0,0,0,0,110000
2025,3,1,0,1,0,0,0,0,197000
2024,2,1,0,1,0,0,0,0,117200
2024,2,1,0,0,1,0,0,0,218500
2025,2,1,100,0,0,0,0,0,204000
2023,2,1,0,1,0,0,0,0,220000
2025,2,1,0,1,0,0,0,0,115000
2024,1,1,100,1,0,0,0,0,184900
2023,1,1,0,0,0,0,0,1,73100
2025,2,1,0,0,0,1,0,0,170000
2024,1,1,0,1,0,0,0,0,58888
2023,1,1,100,1,0,0,0,0,204000
2024,0,1,0,0,0,0,0,0,35000
2022,0,1,50,0,1,0,0,0,100000
2024,2,1,0,0,0,0,0,1,132250
2024,0,1,0,0,0,0,0,1,46368
2024,2,1,0,0,0,0,0,0,312867
2025,2,1,0,0,0,0,0,1,270000
2023,1,1,100,1,0,0,0,0,106400
2025,1,1,0,0,1,0,0,0,237150
2024,2,1,100,0,1,0,0,0,145300
2024,2,1,0,0,0,0,0,1,134500
2025,2,1,0,0,0,0,0,0,109400
2023,2,1,0,1,0,0,0,0,166600
2024,1,1,0,0,1,0,0,0,720000
2025,2,1,0,0,1,0,0,0,204900
2024,2,1,100,0,0,0,1,0,123470
2024,2,1,0,1,0,0,0,0,114428
2025,0,1,0,0,0,0,0,0,77000
2024,1,1,0,0,1,0,0,0,178250
2024,2,1,0,0,0,0,0,1,225000
2025,2,1,0,1,0,0,0,0,213100
2024,1,1,0,0,1,0,0,0,80000
2023,1,1,0,1,0,0,0,0,89819
2024,2,1,0,1,0,0,0,0,181818
2024,0,1,0,0,0,0,0,0,84813
2025,2,1,100,1,0,0,0,0,73008
2024,2,1,0,0,0,0,0,0,130948
2024,0,1,100,0,0,0,0,0,28800
2025,1,1,100,0,1,0,0,0,110000
2024,1,1,0,0,0,0,0,1,48881
2024,2,1,0,0,0,0,0,0,18000
2024,2,1,0,0,0,0,1,0,190000
2024,1,1,0,1,0,0,0,0,120000
2025,0,1,0,0,0,0,0,0,62200
2025,2,1,0,0,1,0,0,0,145600
2024,2,1,0,0,0,0,1,0,150000
2024,1,1,0,0,0,0,0,1,115000
2024,2,1,0,0,0,0,1,0,210000
2025,2,1,100,1,0,0,0,0,250000
2024,0,1,0,0,0,0,0,0,98040
2024,1,1,0,1,0,0,0,0,113925
2025,1,1,0,1,0,0,0,0,385000
2025,2,1,0,0,1,0,0,0,229000
2024,0,1,100,0,0,0,0,0,109000
2025,1,1,100,1,0,0,0,0,130000
2024,2,1,0,1,0,0,0,0,245120
2024,2,1,0,1,0,0,0,0,83430
2024,1,1,0,0,0,0,1,0,86700
2024,1,1,0,0,0,0,0,1,75000
2023,2,1,100,0,1,0,0,0,167441
2024,2,1,0,1,0,0,0,0,197900
2024,2,1,0,0,0,0,0,0,750000
2025,2,1,100,1,0,0,0,0,175000
2023,1,1,100,0,0,0,0,0,105000
2024,3,1,0,1,0,0,0,0,135700
2024,1,1,0,0,1,0,0,0,175000
2025,1,1,0,0,0,0,0,1,193000
2025,1,1,0,0,1,0,0,0,70758
2024,1,1,0,0,0,0,0,0,92900
2025,2,1,0,1,0,0,0,0,227950
2024,2,1,0,1,0,0,0,0,144200
2024,2,1,100,0,1,0,0,0,31200
2024,1,1,0,1,0,0,0,0,200800
2024,1,2,0,0,1,0,0,0,136000
2024,2,1,100,0,1,0,0,0,132784
2024,1,1,100,0,0,0,0,0,98000
2025,1,1,0,1,0,0,0,0,113575
2025,2,1,100,0,0,0,0,0,140000
2024,1,1,0,1,0,0,0,0,223100
2024,3,1,0,1,0,0,0,0,204500
2023,2,1,100,0,1,0,0,0,173175
2025,2,1,0,1,0,0,0,0,194180
2025,2,1,100,0,0,0,1,0,215000
2022,2,1,100,0,1,0,0,0,230000
2024,2,1,0,0,0,0,0,0,59018
2025,1,1,100,1,0,0,0,0,161881
2024,2,1,0,1,0,0,0,0,223150
2025,2,1,0,1,0,0,0,0,75000
2025,2,1,0,1,0,0,0,0,100700
2025,2,1,0,1,0,0,0,0,120000
2025,0,1,0,0,0,0,1,0,92142
2024,1,1,100,1,0,0,0,0,140000
2024,2,1,100,0,0,0,1,0,198000
2023,2,1,0,1,0,0,0,0,146000
2024,0,1,0,0,0,0,0,0,98000
2024,2,1,100,1,0,0,0,0,135000
2025,0,1,0,0,0,0,0,0,103000
2024,2,1,0,1,0,0,0,0,118800
2024,1,1,100,0,0,0,0,0,37800
2024,2,1,0,0,0,0,1,0,185000
2024,1,1,0,1,0,0,0,0,61262
2025,1,1,0,0,0,0,1,0,64476
2025,1,1,0,1,0,0,0,0,214500
2025,1,1,0,0,0,0,1,0,200000
2024,1,1,0,0,0,0,0,1,120000
2024,2,1,0,0,0,0,0,0,73164
2024,2,1,0,1,0,0,0,0,263900
2024,1,1,0,0,0,0,0,0,170000
2024,1,1,0,1,0,0,0,0,75000
2023,2,1,0,0,1,0,0,0,171000
2025,2,1,0,0,0,0,0,1,120000
2024,2,1,0,0,0,0,0,1,87000
2024,2,1,0,1,0,0,0,0,57046
2024,2,2,0,0,1,0,0,0,136000
2025,2,1,100,0,1,0,0,0,160000
2024,1,1,0,0,0,0,0,1,139200
2025,2,1,0,1,0,0,0,0,223400
2023,2,1,0,1,0,0,0,0,225300
2025,1,1,100,0,0,0,1,0,151323
2025,1,1,0,0,0,0,1,0,201000
2024,2,1,0,1,0,0,0,0,231400
2024,2,1,100,1,0,0,0,0,149800
2024,2,1,0,1,0,0,0,0,250600
2024,2,1,0,1,0,0,0,0,200070
2024,1,1,0,1,0,0,0,0,284900
2024,1,1,0,0,0,0,1,0,285900
2025,1,1,0,0,0,0,1,0,38993
2024,1,1,0,0,0,0,0,0,109100
2024,2,1,100,0,0,0,0,1,95000
2025,1,1,0,0,0,0,0,0,94753
2024,1,1,0,1,0,0,0,0,135000
2024,3,1,0,1,0,0,0,0,200000
2024,2,1,0,1,0,0,0,0,143100
2024,2,1,0,0,1,0,0,0,106371
2024,0,1,0,1,0,0,0,0,153600
2024,2,1,0,1,0,0,0,0,185000
2025,2,1,0,1,0,0,0,0,124710
2025,1,1,0,0,0,0,1,0,62341
2024,2,1,0,0,0,0,0,1,194000
